,Power (kW),Power-1 (kW),Temperature (°C),Humidity (%),Solar Radiation (W/m²),Hour of Day,Day of Week
2018-02-06 00:00:00,45.3586335,45.811584,6.996083333333334,54.725,0.8216666666666667,0,1
2018-02-06 01:00:00,45.0994925,45.3586335,6.617999999999999,56.82083333333333,0.6926666666666668,1,1
2018-02-06 02:00:00,44.335398,45.0994925,6.278666666666666,47.68,0.7548333333333334,2,1
2018-02-06 03:00:00,44.472616,44.335398,6.0865833333333335,43.16333333333333,0.8219166666666666,3,1
2018-02-06 04:00:00,41.7892175,44.472616,5.860833333333333,42.925,0.8083333333333332,4,1
2018-02-06 05:00:00,41.8691885,41.7892175,5.164166666666667,45.62916666666666,0.6764166666666668,5,1
2018-02-06 06:00:00,49.2090405,41.8691885,5.1810833333333335,50.315,0.7735,6,1
2018-02-06 07:00:00,88.7549185,49.2090405,5.317916666666666,58.4775,7.008,7,1
2018-02-06 08:00:00,111.148765,88.7549185,5.611166666666667,56.41083333333333,115.7225,8,1
2018-02-06 09:00:00,124.581271,111.148765,7.0568333333333335,41.946666666666665,286.425,9,1
2018-02-06 10:00:00,214.094166,124.581271,8.545833333333333,29.74416666666667,440.1666666666667,10,1
2018-02-06 11:00:00,193.8119035,214.094166,8.213333333333333,34.685833333333335,547.3083333333333,11,1
2018-02-06 12:00:00,190.943654,193.8119035,8.876666666666667,33.92583333333334,599.125,12,1
2018-02-06 13:00:00,194.2628875,190.943654,9.510833333333332,30.40833333333333,582.5749999999999,13,1
2018-02-06 14:00:00,195.8736695,194.2628875,9.355,29.11583333333333,406.125,14,1
2018-02-06 15:00:00,199.673603,195.8736695,9.420833333333333,38.373333333333335,324.8583333333333,15,1
2018-02-06 16:00:00,177.550041,199.673603,9.273333333333332,45.92249999999999,197.5775,16,1
2018-02-06 17:00:00,143.154645,177.550041,8.8025,49.43333333333334,38.63,17,1
2018-02-06 18:00:00,135.910059,143.154645,8.198333333333332,54.9125,1.7635833333333333,18,1
2018-02-06 19:00:00,100.92078,135.910059,7.718333333333334,58.2725,0.84725,19,1
2018-02-06 20:00:00,79.6758065,100.92078,7.223333333333334,61.27583333333333,1.0619166666666666,20,1
2018-02-06 21:00:00,58.379704,79.6758065,7.0690833333333325,61.623333333333335,1.0573333333333337,21,1
2018-02-06 22:00:00,47.1673765,58.379704,7.261666666666667,59.63583333333333,0.951,22,1
2018-02-06 23:00:00,45.467228,47.1673765,7.2225,59.245000000000005,1.059583333333333,23,1
2018-02-07 00:00:00,45.5836885,45.467228,6.729166666666667,59.04750000000001,0.94425,0,2
2018-02-07 01:00:00,42.7099765,45.5836885,6.37275,54.41666666666666,0.7895833333333333,1,2
2018-02-07 02:00:00,42.0125245,42.7099765,6.021666666666666,53.02,0.87525,2,2
2018-02-07 03:00:00,41.7817885,42.0125245,6.0625,50.93333333333334,0.6164166666666667,3,2
2018-02-07 04:00:00,41.60677,41.7817885,5.957333333333334,50.09583333333333,0.6881666666666666,4,2
2018-02-07 05:00:00,40.824977,41.60677,5.765000000000001,50.15083333333333,0.8104166666666667,5,2
2018-02-07 06:00:00,49.6770675,40.824977,5.4655,50.13916666666666,0.7274166666666666,6,2
2018-02-07 07:00:00,87.712892,49.6770675,5.413833333333334,49.84583333333333,6.980333333333333,7,2
2018-02-07 08:00:00,112.106232,87.712892,5.723833333333334,49.92583333333334,113.19583333333333,8,2
2018-02-07 09:00:00,124.4634995,112.106232,6.9751666666666665,46.274166666666666,286.93333333333334,9,2
2018-02-07 10:00:00,201.95518,124.4634995,8.121666666666668,41.0875,424.4083333333333,10,2
2018-02-07 11:00:00,186.0599605,201.95518,8.848333333333334,41.56916666666667,546.4416666666667,11,2
2018-02-07 12:00:00,188.6692875,186.0599605,9.27,39.91666666666666,597.4083333333333,12,2
2018-02-07 13:00:00,189.7897555,188.6692875,9.9725,35.32333333333333,590.5500000000001,13,2
2018-02-07 14:00:00,200.7571445,189.7897555,10.75,31.78,528.6416666666667,14,2
2018-02-07 15:00:00,199.25452,200.7571445,10.974166666666669,31.58666666666667,357.0083333333334,15,2
2018-02-07 16:00:00,178.085803,199.25452,10.760833333333332,39.34166666666667,246.0858333333333,16,2
2018-02-07 17:00:00,136.9048895,178.085803,9.9625,44.517500000000005,73.20583333333333,17,2
2018-02-07 18:00:00,129.8447175,136.9048895,8.994166666666667,52.03083333333333,2.169916666666667,18,2
2018-02-07 19:00:00,95.958208,129.8447175,8.525,54.19,0.8148333333333334,19,2
2018-02-07 20:00:00,74.0529275,95.958208,8.111666666666666,55.46,0.9326666666666666,20,2
2018-02-07 21:00:00,54.9053355,74.0529275,7.8475,54.123333333333335,0.7248333333333333,21,2
2018-02-07 22:00:00,47.35332,54.9053355,7.834166666666667,47.524166666666666,0.7456666666666667,22,2
2018-02-07 23:00:00,45.7418825,47.35332,7.724166666666666,42.090833333333336,0.6902499999999999,23,2
2018-02-08 00:00:00,42.3227945,45.7418825,7.3775,40.74666666666666,0.7848333333333334,0,3
2018-02-08 01:00:00,41.648285,42.3227945,6.8678333333333335,41.693333333333335,0.7733333333333333,1,3
2018-02-08 02:00:00,41.5056045,41.648285,6.619166666666666,42.13916666666667,0.8104999999999999,2,3
2018-02-08 03:00:00,42.2069895,41.5056045,6.413666666666667,43.8375,0.725,3,3
2018-02-08 04:00:00,41.6651095,42.2069895,6.307666666666666,42.26416666666667,0.7897500000000001,4,3
2018-02-08 05:00:00,41.2665655,41.6651095,5.800666666666667,44.3625,0.6998333333333333,5,3
2018-02-08 06:00:00,49.343855,41.2665655,5.338,48.745,0.6395833333333333,6,3
2018-02-08 07:00:00,88.7186475,49.343855,4.685416666666667,57.69499999999999,8.490833333333333,7,3
2018-02-08 08:00:00,111.166682,88.7186475,4.972166666666666,56.72083333333333,124.2275,8,3
2018-02-08 09:00:00,125.832839,111.166682,6.424083333333333,43.961666666666666,293.0083333333333,9,3
2018-02-08 10:00:00,203.972809,125.832839,7.177499999999999,40.60666666666666,334.15,10,3
2018-02-08 11:00:00,188.7055585,203.972809,7.999166666666666,36.265,559.3666666666667,11,3
2018-02-08 12:00:00,183.904895,188.7055585,8.8325,36.83833333333333,587.35,12,3
2018-02-08 13:00:00,188.1684855,183.904895,9.8,33.005833333333335,580.7416666666667,13,3
2018-02-08 14:00:00,199.245343,188.1684855,10.865833333333336,28.223333333333333,570.4916666666667,14,3
2018-02-08 15:00:00,198.047089,199.245343,10.429166666666667,27.8425,401.55,15,3
2018-02-08 16:00:00,177.7587085,198.047089,10.086666666666666,29.7775,246.1083333333333,16,3
2018-02-08 17:00:00,140.3982675,177.7587085,9.229166666666666,37.0575,76.97500000000001,17,3
2018-02-08 18:00:00,131.4087405,140.3982675,8.373333333333333,45.4375,2.123083333333333,18,3
2018-02-08 19:00:00,99.8564665,131.4087405,7.885000000000001,47.6,0.8126666666666668,19,3
2018-02-08 20:00:00,77.1530055,99.8564665,7.745,49.55833333333334,0.8217500000000001,20,3
2018-02-08 21:00:00,55.7504935,77.1530055,7.914166666666667,51.645833333333336,0.83325,21,3
2018-02-08 22:00:00,46.089953,55.7504935,8.226666666666667,56.115,0.8080833333333333,22,3
2018-02-08 23:00:00,42.930006,46.089953,8.6225,57.09833333333333,0.6740833333333334,23,3
2018-02-09 00:00:00,41.594971,42.930006,8.600833333333334,58.7575,0.8749166666666667,0,4
2018-02-09 01:00:00,41.5038565,41.594971,8.401666666666666,60.61166666666667,0.831,1,4
2018-02-09 02:00:00,41.406187,41.5038565,7.825,66.74916666666667,2.3705833333333333,2,4
2018-02-09 03:00:00,41.1428945,41.406187,6.3415,81.46666666666667,1.32275,3,4
2018-02-09 04:00:00,41.3391075,41.1428945,6.229833333333333,89.34166666666665,0.85175,4,4
2018-02-09 05:00:00,41.1944605,41.3391075,6.684166666666666,90.775,1.0895833333333331,5,4
2018-02-09 06:00:00,47.4807055,41.1944605,7.2875,91.19166666666666,0.9486666666666668,6,4
2018-02-09 07:00:00,87.746978,47.4807055,7.754166666666666,91.35833333333332,2.2115,7,4
2018-02-09 08:00:00,109.5604885,87.746978,7.712499999999999,91.675,31.67916666666667,8,4
2018-02-09 09:00:00,126.2530145,109.5604885,8.661666666666667,91.375,78.0775,9,4
2018-02-09 10:00:00,212.1820725,126.2530145,8.366666666666665,90.79166666666669,121.15083333333332,10,4
2018-02-09 11:00:00,195.910596,212.1820725,7.955833333333333,90.61666666666667,171.41666666666666,11,4
2018-02-09 12:00:00,196.154442,195.910596,7.423333333333333,90.96666666666664,176.35833333333335,12,4
2018-02-09 13:00:00,202.0257555,196.154442,8.949166666666667,87.94166666666666,357.575,13,4
2018-02-09 14:00:00,205.233991,202.0257555,10.275,81.21666666666667,422.35,14,4
2018-02-09 15:00:00,205.190291,205.233991,11.095833333333331,76.875,263.59166666666664,15,4
2018-02-09 16:00:00,171.730075,205.190291,10.840000000000002,76.07833333333333,140.92583333333334,16,4
2018-02-09 17:00:00,138.2578415,171.730075,11.708333333333334,63.068333333333335,82.67166666666667,17,4
2018-02-09 18:00:00,131.7797535,138.2578415,10.481666666666667,67.04083333333334,2.0929166666666665,18,4
2018-02-09 19:00:00,99.576131,131.7797535,9.985,69.03583333333333,1.13775,19,4
2018-02-09 20:00:00,75.5077005,99.576131,9.816666666666666,71.7,1.0201666666666669,20,4
2018-02-09 21:00:00,53.9137825,75.5077005,9.74,72.80833333333334,0.8380000000000001,21,4
2018-02-09 22:00:00,44.1109985,53.9137825,9.810833333333331,71.85,1.2095833333333337,22,4
2018-02-09 23:00:00,45.318648,44.1109985,9.724166666666669,70.73666666666666,1.429,23,4
2018-02-10 00:00:00,45.599202,45.318648,9.5425,69.3825,1.43125,0,5
2018-02-10 01:00:00,44.7826675,45.599202,9.278333333333334,70.875,1.5468333333333335,1,5
2018-02-10 02:00:00,41.4308775,44.7826675,8.92,69.34833333333333,1.2466666666666666,2,5
2018-02-10 03:00:00,40.88572,41.4308775,8.453333333333333,68.325,1.59975,3,5
2018-02-10 04:00:00,40.597737,40.88572,8.090833333333334,67.49583333333334,1.4105,4,5
2018-02-10 05:00:00,40.9283275,40.597737,8.038333333333332,64.81,1.8051666666666664,5,5
2018-02-10 06:00:00,41.1511975,40.9283275,8.3575,59.30916666666667,1.2765833333333334,6,5
2018-02-10 07:00:00,43.0101955,41.1511975,8.228333333333333,63.278333333333336,7.860499999999999,7,5
2018-02-10 08:00:00,43.849891,43.0101955,8.426666666666668,60.7175,93.87166666666668,8,5
2018-02-10 09:00:00,44.294757,43.849891,9.293333333333331,57.0125,300.6083333333333,9,5
2018-02-10 10:00:00,68.1547385,44.294757,10.158333333333331,55.27583333333333,455.5083333333334,10,5
2018-02-10 11:00:00,79.092193,68.1547385,10.966666666666669,49.01583333333334,558.7666666666667,11,5
2018-02-10 12:00:00,75.787162,79.092193,11.859166666666669,46.11000000000001,612.6750000000001,12,5
2018-02-10 13:00:00,66.0213045,75.787162,12.020833333333334,46.892500000000005,612.1083333333333,13,5
2018-02-10 14:00:00,74.5917485,66.0213045,11.885,47.93333333333334,548.6416666666667,14,5
2018-02-10 15:00:00,78.565171,74.5917485,11.961666666666666,48.12916666666666,385.125,15,5
2018-02-10 16:00:00,53.0686245,78.565171,11.568333333333332,50.7925,200.6683333333333,16,5
2018-02-10 17:00:00,49.9265945,53.0686245,11.285000000000002,54.498333333333335,79.62166666666667,17,5
2018-02-10 18:00:00,50.5803465,49.9265945,10.2225,63.21,2.43925,18,5
2018-02-10 19:00:00,51.117638,50.5803465,9.696666666666667,68.9075,1.2393333333333334,19,5
2018-02-10 20:00:00,48.5815085,51.117638,9.616666666666667,68.9825,1.40575,20,5
2018-02-10 21:00:00,45.4945405,48.5815085,9.6725,68.77416666666666,1.2143333333333337,21,5
2018-02-10 22:00:00,44.764532,45.4945405,9.6775,71.15416666666667,1.5351666666666668,22,5
2018-02-10 23:00:00,46.182597,44.764532,9.693333333333332,73.6,1.0643333333333334,23,5
2018-02-11 00:00:00,44.800366,46.182597,9.721666666666666,71.94166666666666,1.4311666666666667,0,6
2018-02-11 01:00:00,43.1146385,44.800366,9.8225,72.78333333333333,1.23025,1,6
2018-02-11 02:00:00,42.8117975,43.1146385,10.071666666666667,76.2,1.3896666666666668,2,6
2018-02-11 03:00:00,42.2668585,42.8117975,10.706666666666663,74.83333333333333,1.6735,3,6
2018-02-11 04:00:00,42.226873,42.2668585,10.4475,80.53333333333333,1.0823333333333334,4,6
2018-02-11 05:00:00,42.617114,42.226873,10.065833333333332,86.14999999999999,1.1700833333333334,5,6
2018-02-11 06:00:00,41.5410015,42.617114,10.07,89.08333333333333,0.9969166666666666,6,6
2018-02-11 07:00:00,42.780552,41.5410015,10.291666666666666,90.05833333333334,5.2019166666666665,7,6
2018-02-11 08:00:00,43.779534,42.780552,10.865,89.89999999999999,50.44166666666666,8,6
2018-02-11 09:00:00,43.245957,43.779534,11.195833333333333,89.89999999999999,66.75083333333333,9,6
2018-02-11 10:00:00,44.601968,43.245957,11.8375,89.81666666666666,93.6675,10,6
2018-02-11 11:00:00,45.399493,44.601968,12.711666666666666,85.77499999999999,182.01666666666665,11,6
2018-02-11 12:00:00,45.6907535,45.399493,13.163333333333334,81.48333333333333,255.68333333333337,12,6
2018-02-11 13:00:00,46.9969465,45.6907535,13.186666666666667,79.85000000000001,150.54166666666666,13,6
2018-02-11 14:00:00,48.2629355,46.9969465,13.501666666666669,76.77499999999999,179.71666666666667,14,6
2018-02-11 15:00:00,49.7260115,48.2629355,13.273333333333332,77.27499999999999,97.4575,15,6
2018-02-11 16:00:00,50.856749,49.7260115,12.916666666666666,79.65833333333333,63.96416666666667,16,6
2018-02-11 17:00:00,51.869278,50.856749,12.2375,82.47500000000001,16.1575,17,6
2018-02-11 18:00:00,52.0290015,51.869278,11.965833333333334,80.875,2.3055,18,6
2018-02-11 19:00:00,52.6504155,52.0290015,11.968333333333334,79.43333333333334,1.5969999999999998,19,6
2018-02-11 20:00:00,52.2269625,52.6504155,11.724166666666669,81.25,1.454,20,6
2018-02-11 21:00:00,48.014938,52.2269625,11.773333333333332,82.09166666666667,1.2624166666666663,21,6
2018-02-11 22:00:00,46.6486575,48.014938,11.661666666666669,82.26666666666667,1.2554166666666666,22,6
2018-02-11 23:00:00,45.914716,46.6486575,11.715833333333334,84.88333333333333,0.9855,23,6
2018-02-12 00:00:00,44.737875,45.914716,11.775,86.8,1.1331666666666669,0,0
2018-02-12 01:00:00,41.879895,44.737875,11.645,88.20833333333333,1.0085,1,0
2018-02-12 02:00:00,42.3765455,41.879895,11.539166666666668,88.66666666666667,0.96925,2,0
2018-02-12 03:00:00,42.226436,42.3765455,10.545,88.77499999999999,1.03625,3,0
2018-02-12 04:00:00,41.7883435,42.226436,9.976666666666668,85.36666666666667,1.5855833333333331,4,0
2018-02-12 05:00:00,42.0308785,41.7883435,9.763333333333334,82.53333333333333,1.03875,5,0
2018-02-12 06:00:00,48.902048,42.0308785,9.440833333333334,72.03416666666666,1.3389166666666668,6,0
2018-02-12 07:00:00,87.6134745,48.902048,9.035833333333333,65.8925,11.621166666666667,7,0
2018-02-12 08:00:00,107.11744,87.6134745,9.5275,58.59833333333333,143.74333333333334,8,0
2018-02-12 09:00:00,119.588546,107.11744,10.366666666666667,45.92083333333333,314.94166666666666,9,0
2018-02-12 10:00:00,200.584748,119.588546,11.431666666666668,40.09333333333333,465.9083333333333,10,0
2018-02-12 11:00:00,182.306786,200.584748,12.063333333333333,36.281666666666666,574.475,11,0
2018-02-12 12:00:00,189.313644,182.306786,12.480833333333337,35.776666666666664,624.4916666666667,12,0
2018-02-12 13:00:00,190.9998085,189.313644,12.929166666666667,37.236666666666665,576.7416666666667,13,0
2018-02-12 14:00:00,191.326903,190.9998085,12.980833333333337,35.314166666666665,544.9083333333334,14,0
2018-02-12 15:00:00,186.583268,191.326903,12.655,40.0725,432.1833333333333,15,0
2018-02-12 16:00:00,160.8004865,186.583268,12.338333333333331,41.8425,263.6083333333333,16,0
2018-02-12 17:00:00,122.440845,160.8004865,11.510833333333332,47.07083333333333,86.60166666666667,17,0
2018-02-12 18:00:00,120.240113,122.440845,10.371666666666668,53.65083333333333,3.833833333333333,18,0
2018-02-12 19:00:00,92.6302345,120.240113,9.685,59.9575,0.9923333333333332,19,0
2018-02-12 20:00:00,75.760505,92.6302345,9.126666666666669,62.67333333333334,1.0710833333333334,20,0
2018-02-12 21:00:00,55.724492,75.760505,8.814166666666667,62.22833333333333,1.00875,21,0
2018-02-12 22:00:00,49.5249915,55.724492,8.46,63.74166666666667,0.734,22,0
2018-02-12 23:00:00,46.312386,49.5249915,8.31,64.7075,1.1241666666666668,23,0
2018-02-13 00:00:00,46.2365665,46.312386,7.988333333333333,66.49583333333334,1.2396666666666667,0,1
2018-02-13 01:00:00,41.11733,46.2365665,7.956666666666667,67.6025,1.1058333333333332,1,1
2018-02-13 02:00:00,40.749813,41.11733,7.914166666666667,71.71249999999999,0.9950833333333334,2,1
2018-02-13 03:00:00,40.6940955,40.749813,7.704166666666667,72.51666666666667,1.3645833333333333,3,1
2018-02-13 04:00:00,40.7150715,40.6940955,7.286666666666666,72.14166666666667,1.2885,4,1
2018-02-13 05:00:00,40.3029805,40.7150715,7.225833333333334,72.11999999999999,1.1130833333333332,5,1
2018-02-13 06:00:00,42.3979585,40.3029805,7.8625,68.1375,1.0829166666666667,6,1
2018-02-13 07:00:00,76.214985,42.3979585,7.919166666666666,68.16666666666667,14.130916666666666,7,1
2018-02-13 08:00:00,90.6637345,76.214985,8.553333333333333,70.67583333333333,130.72166666666666,8,1
2018-02-13 09:00:00,93.795932,90.6637345,10.1475,64.135,296.65833333333336,9,1
2018-02-13 10:00:00,170.1448575,93.795932,10.811666666666667,62.001666666666665,442.35833333333335,10,1
2018-02-13 11:00:00,142.0601785,170.1448575,11.353333333333332,57.578333333333326,426.3083333333333,11,1
2018-02-13 12:00:00,147.2491165,142.0601785,11.325,55.13166666666667,335.78333333333336,12,1
2018-02-13 13:00:00,153.3907145,147.2491165,12.1375,53.51416666666666,630.1166666666667,13,1
2018-02-13 14:00:00,153.5012755,153.3907145,12.264166666666668,54.660833333333336,580.1750000000001,14,1
2018-02-13 15:00:00,152.852549,153.5012755,12.141666666666666,56.84333333333333,361.3666666666666,15,1
2018-02-13 16:00:00,129.09417,152.852549,12.041666666666666,59.01499999999999,235.39166666666665,16,1
2018-02-13 17:00:00,106.2882325,129.09417,11.899166666666666,63.76666666666667,48.5675,17,1
2018-02-13 18:00:00,104.765943,106.2882325,11.486666666666666,67.93833333333333,3.3390000000000004,18,1
2018-02-13 19:00:00,76.070338,104.765943,11.214166666666666,71.48166666666667,0.9738333333333332,19,1
2018-02-13 20:00:00,70.3681435,76.070338,11.111666666666666,73.675,1.3685,20,1
2018-02-13 21:00:00,51.810283,70.3681435,11.263333333333334,73.51666666666667,0.9946666666666668,21,1
2018-02-13 22:00:00,44.0974515,51.810283,11.246666666666668,73.74166666666666,1.0709166666666667,22,1
2018-02-13 23:00:00,42.40211,44.0974515,11.224166666666669,74.10000000000001,1.0870833333333334,23,1
2018-02-14 00:00:00,41.691111,42.40211,11.258333333333333,74.125,0.97625,0,2
2018-02-14 01:00:00,40.4662,41.691111,11.241666666666667,74.38333333333334,1.35475,1,2
2018-02-14 02:00:00,39.9376485,40.4662,11.289166666666668,73.93333333333334,1.3663333333333334,2,2
2018-02-14 03:00:00,39.816818,39.9376485,11.080833333333333,77.50833333333334,1.1354166666666667,3,2
2018-02-14 04:00:00,39.484698,39.816818,10.725,81.125,0.8700833333333332,4,2
2018-02-14 05:00:00,38.82308,39.484698,10.935833333333331,80.39166666666667,1.0824166666666668,5,2
2018-02-14 06:00:00,45.5771335,38.82308,11.176666666666668,79.10000000000001,1.0225,6,2
2018-02-14 07:00:00,83.885209,45.5771335,10.92,80.02499999999999,20.37175,7,2
2018-02-14 08:00:00,105.402652,83.885209,11.323333333333332,78.70833333333333,109.35666666666668,8,2
2018-02-14 09:00:00,118.6623245,105.402652,12.4625,72.305,242.3166666666667,9,2
2018-02-14 10:00:00,210.4886975,118.6623245,13.031666666666666,64.61416666666666,333.77500000000003,10,2
2018-02-14 11:00:00,187.1598895,210.4886975,13.411666666666669,64.30166666666666,569.0583333333333,11,2
2018-02-14 12:00:00,193.9775265,187.1598895,13.414166666666668,64.53666666666668,466.525,12,2
2018-02-14 13:00:00,193.4046195,193.9775265,13.519166666666663,65.2275,474.19166666666666,13,2
2018-02-14 14:00:00,196.0956655,193.4046195,13.404166666666669,68.46083333333333,353.25,14,2
2018-02-14 15:00:00,192.6455505,196.0956655,13.314166666666669,71.07333333333334,171.20000000000002,15,2
2018-02-14 16:00:00,179.898479,192.6455505,13.23,72.85833333333333,143.04166666666666,16,2
2018-02-14 17:00:00,135.4265185,179.898479,12.9375,75.02499999999999,38.68833333333333,17,2
2018-02-14 18:00:00,127.9529445,135.4265185,12.781666666666666,77.675,2.87725,18,2
2018-02-14 19:00:00,95.2290735,127.9529445,12.674166666666666,78.81666666666666,1.14225,19,2
2018-02-14 20:00:00,76.952204,95.2290735,12.485833333333334,80.58333333333333,1.1676666666666666,20,2
2018-02-14 21:00:00,55.6438655,76.952204,12.2925,81.98333333333333,1.3085833333333332,21,2
2018-02-14 22:00:00,42.898105,55.6438655,12.265833333333331,82.91666666666667,1.0085,22,2
2018-02-14 23:00:00,40.394969,42.898105,12.289166666666668,82.98333333333333,1.1285,23,2
2018-02-15 00:00:00,40.6333525,40.394969,12.305,82.66666666666667,1.05925,0,3
2018-02-15 01:00:00,40.442602,40.6333525,12.280833333333334,82.925,1.1309166666666666,1,3
2018-02-15 02:00:00,40.179965,40.442602,12.303333333333333,83.08333333333333,1.297,2,3
2018-02-15 03:00:00,39.8235915,40.179965,12.2525,84.70833333333333,0.9439166666666666,3,3
2018-02-15 04:00:00,39.7676555,39.8235915,12.2275,85.79166666666667,1.100833333333333,4,3
2018-02-15 05:00:00,39.1047265,39.7676555,12.221666666666666,86.29166666666667,1.184,5,3
2018-02-15 06:00:00,46.188278,39.1047265,12.0575,87.3,1.0271666666666668,6,3
2018-02-15 07:00:00,83.1648145,46.188278,12.0875,87.38333333333333,4.465083333333333,7,3
2018-02-15 08:00:00,105.1358635,83.1648145,12.169166666666667,86.63333333333333,49.60416666666666,8,3
2018-02-15 09:00:00,122.9405545,105.1358635,12.595833333333331,84.45833333333333,120.625,9,3
2018-02-15 10:00:00,217.3579005,122.9405545,13.126666666666669,80.175,175.10833333333335,10,3
2018-02-15 11:00:00,192.1539255,217.3579005,13.5875,75.72500000000001,293.51666666666665,11,3
2018-02-15 12:00:00,193.9486845,192.1539255,13.433333333333332,76.55,232.25,12,3
2018-02-15 13:00:00,202.8241545,193.9486845,13.9775,71.71499999999999,362.5833333333333,13,3
2018-02-15 14:00:00,205.2586815,202.8241545,14.453333333333331,69.04666666666667,428.7833333333333,14,3
2018-02-15 15:00:00,203.275357,205.2586815,13.896666666666668,72.79166666666667,210.59166666666667,15,3
2018-02-15 16:00:00,182.999868,203.275357,13.849166666666669,71.08083333333333,113.68333333333334,16,3
2018-02-15 17:00:00,136.4932355,182.999868,13.7375,72.75,44.22916666666666,17,3
2018-02-15 18:00:00,129.73656,136.4932355,13.420833333333333,74.03333333333333,3.703,18,3
2018-02-15 19:00:00,93.4456765,129.73656,13.155,75.625,2.0696666666666665,19,3
2018-02-15 20:00:00,73.436539,93.4456765,12.655,78.175,2.1159166666666667,20,3
2018-02-15 21:00:00,55.356101,73.436539,12.045,81.73333333333333,2.183333333333333,21,3
2018-02-15 22:00:00,48.727685,55.356101,11.902500000000002,83.10833333333333,1.9755833333333328,22,3
2018-02-15 23:00:00,46.1015335,48.727685,11.855833333333337,79.08333333333333,2.0516666666666667,23,3
2018-02-16 00:00:00,45.849166,46.1015335,11.51,78.39999999999999,2.2871666666666663,0,4
2018-02-16 01:00:00,42.861397,45.849166,11.233333333333334,79.89999999999999,2.1255,1,4
2018-02-16 02:00:00,42.626728,42.861397,10.698333333333332,84.0,0.9855833333333334,2,4
2018-02-16 03:00:00,41.6668575,42.626728,10.6325,86.01666666666667,1.49575,3,4
2018-02-16 04:00:00,41.4527275,41.6668575,10.4,87.21666666666665,1.2994166666666669,4,4
2018-02-16 05:00:00,40.6919105,41.4527275,10.029166666666669,88.21666666666665,1.138,5,4
2018-02-16 06:00:00,47.1179955,40.6919105,10.075,89.02499999999999,1.3435,6,4
2018-02-16 07:00:00,84.5802575,47.1179955,9.606666666666667,89.56666666666666,15.3365,7,4
2018-02-16 08:00:00,105.668348,84.5802575,9.916666666666666,86.66666666666667,130.24166666666667,8,4
2018-02-16 09:00:00,119.344263,105.668348,10.660833333333334,83.25,257.0416666666667,9,4
2018-02-16 10:00:00,205.6213915,119.344263,10.76,82.36666666666666,455.8416666666667,10,4
2018-02-16 11:00:00,206.08991792857145,205.6213915,13.020833333333334,73.13333333333334,584.4583333333334,11,4
2018-02-16 12:00:00,206.55844435714283,206.08991792857145,13.429166666666667,68.71249999999999,636.2333333333333,12,4
2018-02-16 13:00:00,207.02697078571427,206.55844435714283,14.1325,64.62583333333333,628.5833333333334,13,4
2018-02-16 14:00:00,207.4954972142857,207.02697078571427,14.8925,62.384166666666665,559.1666666666666,14,4
2018-02-16 15:00:00,207.9640236428572,207.4954972142857,13.405833333333334,68.8125,434.25,15,4
2018-02-16 16:00:00,208.43255007142847,207.9640236428572,13.299166666666666,70.68083333333334,272.3666666666667,16,4
2018-02-16 17:00:00,208.9010765,208.43255007142847,12.591666666666669,70.355,90.9525,17,4
2018-02-16 18:00:00,209.36960292857145,208.9010765,12.236666666666666,66.37,4.455583333333333,18,4
2018-02-16 19:00:00,209.83812935714283,209.36960292857145,11.798333333333334,67.0175,1.627,19,4
2018-02-16 20:00:00,210.30665578571427,209.83812935714283,11.634166666666667,67.77166666666666,2.049333333333333,20,4
2018-02-16 21:00:00,210.7751822142857,210.30665578571427,11.323333333333332,69.07916666666667,2.03775,21,4
2018-02-16 22:00:00,211.2437086428572,210.7751822142857,11.145833333333334,66.69500000000001,1.5809166666666667,22,4
2018-02-16 23:00:00,211.71223507142847,211.2437086428572,11.06,65.90916666666666,1.3940833333333331,23,4
2018-02-17 00:00:00,212.1807615,211.71223507142847,11.255833333333332,67.36166666666666,1.904083333333333,0,5
2018-02-17 01:00:00,212.64928792857145,212.1807615,11.508333333333333,67.94333333333334,1.5300833333333337,1,5
2018-02-17 02:00:00,213.11781435714283,212.64928792857145,11.75,69.00916666666667,1.7494166666666666,2,5
2018-02-17 03:00:00,213.58634078571427,213.11781435714283,11.609166666666669,71.64166666666667,2.031,3,5
2018-02-17 04:00:00,214.0548672142857,213.58634078571427,11.964166666666666,71.25833333333334,2.465,4,5
2018-02-17 05:00:00,214.5233936428572,214.0548672142857,11.795833333333334,73.86666666666666,2.23175,5,5
2018-02-17 06:00:00,214.99192007142847,214.5233936428572,11.020833333333334,80.27499999999999,2.07925,6,5
2018-02-17 07:00:00,215.4604465,214.99192007142847,10.361666666666666,85.24166666666667,13.45925,7,5
2018-02-17 08:00:00,215.92897292857143,215.4604465,10.86,86.05,79.88666666666667,8,5
2018-02-17 09:00:00,216.39749935714283,215.92897292857143,11.336666666666666,83.97500000000001,140.525,9,5
2018-02-17 10:00:00,216.86602578571427,216.39749935714283,10.208333333333334,85.47500000000001,119.53333333333336,10,5
2018-02-17 11:00:00,217.3345522142857,216.86602578571427,10.143333333333333,86.78333333333335,95.54416666666668,11,5
2018-02-17 12:00:00,217.8030786428572,217.3345522142857,11.0675,87.26666666666667,187.2083333333333,12,5
2018-02-17 13:00:00,218.27160507142847,217.8030786428572,12.298333333333334,84.39166666666667,180.89166666666665,13,5
2018-02-17 14:00:00,218.7401315,218.27160507142847,13.560833333333331,71.63,373.0083333333334,14,5
